address,contract_ticker_symbol,balance,quote,contract_decimals,contract_address,contract_name
0x02e2a53e45e3b3f8aa136f51d6e1004d3a989626,ETH,42532021109894001,81.47265,18,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Ether
0x02e2a53e45e3b3f8aa136f51d6e1004d3a989626,ASH,903007000000000000,2.0659332,18,0x64d91f12ece7362f91a6f8e7940cd55f05060b92,Burn
0x02e2a53e45e3b3f8aa136f51d6e1004d3a989626,GALA,0,0.0,8,0x15d4c048f83bd7e37d49ea4c83a07267ec4203da,Gala
0x02e2a53e45e3b3f8aa136f51d6e1004d3a989626,WETH,0,0.0,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether
0x02eb95bb2b27b86f743daf5d8e636e74da2e90d9,ETH,20923032955961130,40.06353,18,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Ether
0x02f1f2fe3c39c3e37d5afa44d285e321a9e12a4f,ETH,94657562496768589,181.25078,18,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Ether
0x02f1f2fe3c39c3e37d5afa44d285e321a9e12a4f,xTRND,1591647888827740040,0.026130455,18,0xed5b8ec6b1f60a4b08ef72fb160ffe422064c227,Trendering xYield
0x02f1f2fe3c39c3e37d5afa44d285e321a9e12a4f,MANA,1000000000000000,0.0,18,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,Decentraland MANA
0x02f1f2fe3c39c3e37d5afa44d285e321a9e12a4f,COIL,5871332628550946071229,0.0,18,0x2a65e0a30c8c8a623e20295dd069b0cde31e9d05,COIL Spring
0x02f1f2fe3c39c3e37d5afa44d285e321a9e12a4f,CLOUD,269217220269765772480802,0.0,18,0x3ac4a91b718b9845d4519936ea4db8fb2a6ec115,Cumulus Protocol
0x02f1f2fe3c39c3e37d5afa44d285e321a9e12a4f,TRANQ,400000000000000000000000,0.0,18,0xae9d7c1fd1980e1ca40aab0b94140ca27435ea27,Tranquility Audit Security
0x02f1f2fe3c39c3e37d5afa44d285e321a9e12a4f,YSM,237174350329651953802,0.0,18,0xf32000003bac8e9a80ad58d68a71649856564e90,YSM.finance
0x034963a8731216df60a4e7bc4079bd15b401eb4d,LUNA,384046875190,3996.933,6,0xbd31ea8212119f94a611fa969881cba3ea06fa3d,LUNA (Wormhole)
0x034963a8731216df60a4e7bc4079bd15b401eb4d,ELON,48090058216807265645206210,22.570162,18,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,Dogelon
0x034963a8731216df60a4e7bc4079bd15b401eb4d,FLOKI,2173120067302044,20.883444,9,0xcf0c122c6b73ff809c693db761e7baebe62b6a2e,FLOKI
0x034963a8731216df60a4e7bc4079bd15b401eb4d,ETH,6645201192929046,12.7360735,18,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Ether
0x034963a8731216df60a4e7bc4079bd15b401eb4d,SAND,5652935394379111745,8.093025,18,0x3845badade8e6dff049820680d1f14bd3903a5d0,SAND
0x034963a8731216df60a4e7bc4079bd15b401eb4d,LUNA,28349145342170000000000,4.5546374,18,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,Wrapped LUNA Token
0x034963a8731216df60a4e7bc4079bd15b401eb4d,APE,304350000000000000,2.0866566,18,0x4d224452801aced8b2f0aebe155379bb5d594381,ApeCoin
0x034963a8731216df60a4e7bc4079bd15b401eb4d,FLOKI,2173120067302044,0.6968447,9,0x43f11c02439e2736800433b4594994bd43cd066d,FLOKI
0x034963a8731216df60a4e7bc4079bd15b401eb4d,CC,0,0.0,0,0xcfbc9103362aec4ce3089f155c2da2eea1cb7602,CryptoCrystal
0x03c804e7c2e9c5b5f40149def48b2bd9ef608ab2,ETH,35065079655835074,67.2051,18,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Ether
0x03c804e7c2e9c5b5f40149def48b2bd9ef608ab2,LINK,0,0.0,18,0x514910771af9ca656af840dff83e8264ecf986ca,ChainLink Token
0x03c804e7c2e9c5b5f40149def48b2bd9ef608ab2,LUNA,0,0.0,18,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,Wrapped LUNA Token
0x040d657d411de3de065b019a571bcbfe57e629f8,ETH,1100093945844131,2.1084204,18,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Ether
0x040d657d411de3de065b019a571bcbfe57e629f8,Pre$OFM,32440000000000000000,0.0,18,0x4ff5dd406ecb3664a134b1631b8941f0efbff6f1,Pre Ocean Floor Music
0x04ab04d8eb65125f4d3f578bd04588f73c1cc184,ETH,2743662501891821,5.2535787,18,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Ether
0x04ab04d8eb65125f4d3f578bd04588f73c1cc184,WETH,0,0.0,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether
0x04b2df1087e2197d2d19bba34cfa50879e4a1ab4,ETH,22747019004872564,43.573288,18,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Ether
0x04b2df1087e2197d2d19bba34cfa50879e4a1ab4,IDLEDAI,0,0.0,18,0x10ec0d497824e342bcb0edce00959142aaa766dd,IdleDAI
0x04b2df1087e2197d2d19bba34cfa50879e4a1ab4,UNI,0,0.0,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap
0x04b2df1087e2197d2d19bba34cfa50879e4a1ab4,plDai,0,0.0,18,0x49d716dfe60b37379010a75329ae09428f17118d,PoolTogether: plDai Token
0x04b2df1087e2197d2d19bba34cfa50879e4a1ab4,cDAI,0,0.0,8,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai
0x04b2df1087e2197d2d19bba34cfa50879e4a1ab4,DAI,0,0.0,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin
0x0526a72e74c3fc35316565f18bf46eb1e981352f,ETH,33434588686665107,64.08013,18,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Ether
0x0526a72e74c3fc35316565f18bf46eb1e981352f,SOS,14466629593900000000000000,5.9801674,18,0x3b484b82567a09e2588a13d54d032153f0c0aee0,SOS
0x0526a72e74c3fc35316565f18bf46eb1e981352f,LOOKS,896041707753551111,0.47940937,18,0xf4d2888d29d722226fafa5d9b24f9164c092421e,LooksRare Token
0x0526a72e74c3fc35316565f18bf46eb1e981352f,MVI,0,0.0,18,0x72e364f2abdc788b7e918bc238b21f109cd634d7,Metaverse Index
0x0526a72e74c3fc35316565f18bf46eb1e981352f,MATIC,0,0.0,18,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,Matic Token
0x0526a72e74c3fc35316565f18bf46eb1e981352f,NFTC,98000000000000000000,0.0,18,0x7da25cc9d0d99f8c3a2c14db868cb09c82d54268,NFTC Token
0x0526a72e74c3fc35316565f18bf46eb1e981352f,gm,0,0.0,18,0x7f0693074f8064cfbcf9fa6e5a3fa0e4f58ccccf,we love gm
0x0526a72e74c3fc35316565f18bf46eb1e981352f,WETH,0,0.0,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether
0x0526a72e74c3fc35316565f18bf46eb1e981352f,ENS,0,0.0,18,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,Ethereum Name Service
0x0526a72e74c3fc35316565f18bf46eb1e981352f,veSOS,198088576574340707745,0.0,18,0xedd27c961ce6f79afc16fd287d934ee31a90d7d1,veSOS
0x0526a72e74c3fc35316565f18bf46eb1e981352f,RLY,0,0.0,18,0xf1f955016ecbcd7321c7266bccfb96c68ea5e49b,Rally
0x05366e6148ab425549b18b9a04364ca55a7baff6,ETH,441375051936000,0.8454805,18,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Ether
0x05366e6148ab425549b18b9a04364ca55a7baff6,ENS,0,0.0,18,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,Ethereum Name Service
0x05a2a4f09acb75a1434ff49e3a6bdd25111b899c,BEND,536400000000000000000,12.894301,18,0x0d02755a5700414b26ff040e1de35d337df56218,Bend Token
0x05a2a4f09acb75a1434ff49e3a6bdd25111b899c,ETH,6137837526206749,11.763669,18,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Ether
0x05a2a4f09acb75a1434ff49e3a6bdd25111b899c,LOOKS,4128514832873540000,2.20888,18,0xf4d2888d29d722226fafa5d9b24f9164c092421e,LooksRare Token
0x05a2a4f09acb75a1434ff49e3a6bdd25111b899c,SOS,0,0.0,18,0x3b484b82567a09e2588a13d54d032153f0c0aee0,SOS
0x05a2a4f09acb75a1434ff49e3a6bdd25111b899c,GAS,0,0.0,18,0x6bba316c48b49bd1eac44573c5c871ff02958469,Gas DAO
0x05a2a4f09acb75a1434ff49e3a6bdd25111b899c,CIGAR,0,0.0,18,0x7544554e680bd687ef1ebf3f772422de865e2bbe,CIGAR
0x05a2a4f09acb75a1434ff49e3a6bdd25111b899c,AMMO,252680763888771751732,0.0,18,0xbcb6112292a9ee9c9ca876e6eab0fee7622445f1,Ammolite
0x05a2a4f09acb75a1434ff49e3a6bdd25111b899c,WETH,0,0.0,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether
0x05f5773d93f76f6700f839dd406c4dda2511ca9b,LOOKS,1029997849020672633328,550.133,18,0xf4d2888d29d722226fafa5d9b24f9164c092421e,LooksRare Token
0x05f5773d93f76f6700f839dd406c4dda2511ca9b,ETH,23388166213130195,44.80144,18,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Ether
0x05f5773d93f76f6700f839dd406c4dda2511ca9b,ETH2Dao.net,26000000000000000000,0.0,18,0x3bab61ad5d103bb5b203c9092eb3a5e11677a5d0,ETH2Dao.net
0x05f5773d93f76f6700f839dd406c4dda2511ca9b,LUNA 2.0 (lunav2.io),250457000000000000000000,0.0,18,0x471c3a7f132bc94938516cb2bf6f02c7521d2797,LUNA 2.0 (lunav2.io)
0x05f5773d93f76f6700f839dd406c4dda2511ca9b,LunaV2.io (Luna Token),258542000000000000000000,0.0,18,0xaf0b2fbedd5d1fda457580fb3dabad1f5c8bbc36,LunaV2.io (Luna Token)
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,ApeVinci,1782000000000000006667854318457,2.8605155e+34,18,0xf7c5263e96b0a547d629e1a298f09f799393d9b5,ApeVinci
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,ABSHIBA.com,8824230000000000,1112604.4,9,0x265befe2b1a0f4f646dea96ba09c1656b74bda91,abSHIBA.com
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,KyDy.org,300000000000000000000000,176873.98,18,0xc85e0474068dba5b49450c26879541ee6cc94554,KyDy.org
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,LUNA,12785476742703,133063.69,6,0xbd31ea8212119f94a611fa969881cba3ea06fa3d,LUNA (Wormhole)
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,A68.net,93989280000000000000000,81895.38,18,0x1412eca9dc7daef60451e3155bb8dbf9da349933,A68.net
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,Up1.org,113054000000000000000000,73727.97,18,0xf9d25eb4c75ed744596392cf89074afaa43614a8,Up1.org
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,TONIC,23459323240817694703550381973,57211.5,18,0x63512fa191ef10359aef5bf3b3cbb5f473833f4d,Tectonic Governance Token
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,TIKTOK,64038925924593281325337632,20737.46,18,0xa6ca5bcfb45f45e9b3076b039c6bd485180452c2,Tiktok Metaverse
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,KIBA,1412010967697985244238015885,14633.054,18,0x005d1123878fc55fbd56b54c73963b234a64af3c,Kiba Inu
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,Key7.net,98134000000000,13279.942,9,0xe1b3f4849c8959f53edd3ab932e0f145daf865c1,Key7.net
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,LUNA,62837524865355093524528702,10095.618,18,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,Wrapped LUNA Token
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,SATOMUSK,39214006026646567340690415,7737.784,9,0xe1b7b638dc630730cff1a8a10a241af35d817df3,Satoshi Musk
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,LENS,4579721051320188847655575,6463.322,18,0xa037cf8368544e096a2037d599c176bcab6dc15e,Lens Protocol
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,FLOKI,631845502231917153,6071.9653,9,0xcf0c122c6b73ff809c693db761e7baebe62b6a2e,FLOKI
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,APE,218760425586501981600161,4143.194,18,0x4d221b9c0ee56604186a33f4f2433a3961c94381,ApeCoin
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,COCO,2516002297535871645218585,3788.8215,18,0x8538aabce99aca0fc4fcd7448585e11cffa2a77f,COCO Token
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,CATURNV2,61976745595849156889950413868,2731.9353,18,0x365916eeef255e2d510823c1e1e4f21f8f93307c,CATURN V2
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,GME,7766930534208077721045536,1486.6854,9,0xabd17a469d2ed5acffbe35f7f038b92c2124fd94,GoodMorningElon
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,MRI,50030347740899011975724,1150.2552,18,0x0913ddae242839f8995c0375493f9a1a3bddc977,Marshall Rogan Inu
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,BAPE,2685723602821210,1129.3674,9,0x300af88747b3f913012753071f209b48b30ea1ac,BabyApe
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,DOGGER,759018838132148,790.7313,9,0x56143e2736c1b7f8a7d8c74707777850b46ac9af,Dogger Token
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,CPTINU,506232818889609580770321948012,761.1095,18,0x7cca2e1c9b0519f52029467914a15e782bf66971,Captain Inu
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,Kitty Neko,46134335755688203597,666.4414,9,0x9e98a0d003a55624408e9e53c6f084b521d0f316,KNEKO
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,BIG,19871036776230474488,663.3106,9,0xfa7b8a4e7068ee17a259216ecc98f1aa1e5d1132,DICK ENERGY
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,RMBUS,11056888095080510936,485.56058,9,0x76c55674ae6e2c02dd40bf2ac05051a58ad16f68,Rhombus Finance
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,USAGI,47158263307732707011,463.46494,9,0xc075116f38dc18ecf2cbdfed31f90fb72b5d02b7,Mini Usagi
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,Freedom,511645890,421.02264,5,0xdf3a527f1fa48e52523cf1abd53a357f74ec178f,Freedom Protocol
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,ENS,31465647088007446528,375.74216,18,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,Ethereum Name Service
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,MUSK,5005038823277324580647,358.83536,18,0x6069c9223e8a5da1ec49ac5525d4bb757af72cd8,MuskGold
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,GG,1168824952493864502770238,321.479,18,0xcea8a10df595a20fceca4f6f2c23384eec1e4073,Good Game 
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,SQUAWK,17249557828634374017193433630,280.50296,18,0x0a58531518dba2009bdfbf1af79602bfd312fdf1,Squawk
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,CIP,35395033002539232388,278.6226,9,0xc6a6ead6554ee59d4c3012fa0226e64dabf018e9,CumInPEAS
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,FLOKI,800033688733970082,256.5432,9,0x43f11c02439e2736800433b4594994bd43cd066d,FLOKI
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,ZAPDOS,9284508404996246791,253.44043,9,0x941d8590d00b7c244048770e63cd4fea0137d5ad,Zapdos Inu
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,DINGER,101813977697790546,252.6107,9,0x9e5bd9d9fad182ff0a93ba8085b664bcab00fa68,Dinger Token
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,FCC,9620692765400186094855497,236.26013,18,0xefa7c6816e187bdca08c981548ecb3d3bed86fbd,Fvck Cancel Culture
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,BGYC,13589216424608735,229.21712,9,0xf50fefc89b99ad40f571cd4bead0a42dcca2d541,Bored Gamer Yacht Club
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,ETH,95533751632514058,183.09827,18,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Ether
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,SQUAWK,17249557828634374017193433630,182.36574,18,0xeff3f1b9400d6d0f1e8805bdde592f61535f5ecd,Squawk
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,MMC,25026677349614148394,141.17484,9,0xf504e4a19a16d3bc6d16b06fd8665b91a61a1634,Multi Meta Capital
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,FRI,69585575491353286387470,121.7918,18,0x5320faba45d8abfffaa7e2d3e6906833cdc13f3a,Fucking Marshall
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,FNN,2040739917331701113927223,100.36314,18,0xe8e4941b460e5c9b824ccdc21a2d4e0599dfb875,Fake News Network Inu
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,FCK,5920836440400375682884992649,66.2766,18,0x1694045b6c313372bafb79457e1dbd7cfa8b7aa1,Fck Insidors
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,WOOL,1000137086055758291718,59.75388,18,0x8355dbe8b0e275abad27eb843f3eaf3fc855e525,WOOL
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,BLDF,3552900207971275684,46.23596,9,0x16341346d98bec0c0d67d444f39db8f18c6e11f7,Bad Elf
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,CHIRP,629004925983837411075781459,43.424206,18,0xd3c4163e18aaebe43b4fc8b1a53dc3241fb3d017,Chirp
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,CNHPD,77000000000000000000,30.800041,18,0x6443e507f53b526042d0054867a60a4c0409cb4b,Chainlink NFT Hub Paradise Dimension
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,LIT,200000000000000000000000,28.61665,18,0xc5b3d3231001a776123194cf1290068e8b0c783b,LIT
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,UST,1063548643447567613828,28.593592,18,0xa47c8bf37f92abed4a126bda807a7b7498661acd,Wrapped UST Token
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,GODL,216369315865189574949660,20.508755,18,0x7f509465c38b66bdecec2cfdc842e11809cc8357,GODL
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,CTDG,4060650077296083750001232796823,15.462685,8,0x161cddfb1fb7921a01d45c147f44670bb060ace5,CatDog
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,GAS,2331208970586417242884636,15.193299,18,0x6bba316c48b49bd1eac44573c5c871ff02958469,Gas DAO
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,COKE,32441531103319804411,12.796912,18,0xa3a3f076413a362bb0d69eea1dc5b0e79c831edc,Cocaine Cowboy
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,BUNNYROCKET,216157371995518233,5.67279,9,0xe6716b29900a5776df4bae51338f78f102333a79,BunnyRocket
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,FEG,4610694316863844894,3.160153,9,0x389999216860ab8e0175387a0c90e5c52522c945,FEGtoken
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,DRAGONDOGE,235287708981846170,1.9064772,9,0xaf8fa6de8ede34a3b6581f3a09eccf98b7103373,DRAGONDOGE
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,GBEZOS,6241176192082200578907359742,0.9351551,18,0xcd04aa9483caf49df66edb3892716b9eb2c2a0f2,GoldBezos Token
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,SBAYC,10000000000000000000000,0.30479234,18,0x96062f59c0afcdc4467a7b63cf68dd6ac28fcfc8,SHIBAYC
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,VAPE,25847100000000000000,0.13377467,18,0xd848f9b61affaaa2e5a7402e87d27eaa0cc27b6f,aesthetics.finance
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,SAV3,3300126341158860634,0.09190659,18,0x6e10aacb89a28d6fa0fe68790777fec7e7f01890,Sav3Token
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,FCC,9620692765400186094855497,0.07144964,18,0x38875dabf8d32aaaaad3e4a5cbcab43a1f0b522c,Fvck Cancel Culture
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,ZEFU,6382154728523034042,0.06528737,18,0xb1e9157c2fdcc5a856c8da8b2d89b6c32b3c1229,Zenfuse Trading Platform Token
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,GORZAN,2460424290869325,0.01638332,9,0x53b1afd92c89436f8f7d255bc27c0e5ba0f2cd84,GORZAN
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,BLOODY,40611501596640045281,0.014418811,18,0x892f5a0b08bb7b1eecccc63ef3916ff201c93664,BloodyToken
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,Nestle,0,0.0,18,0x02a16e01007f621438b4e27ebda81d69c20d5c21,Nestle Metaverse
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,CLAW,0,0.0,9,0x02eddbbf40f7ab1b6fd1a87bf263d4be967d0552,Cats Claw
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,Motorola,0,0.0,18,0x03940c66c72d7b28a7d1a9abd753be951321f3f1,Motorola Metaverse
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,HATE,0,0.0,18,0x054bd236b42385c938357112f419dc5943687886,HeavensGate
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,Marriott,0,0.0,18,0x076899b4ae4b66ceba5172a21083cdaf9f628c39,Marriott Metaverse
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,YFIX,5000000000000000000,0.0,18,0x0e581d3d3a49ab2c8c2d45771250d9eef9cd568e,YFIX Finance
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,rPepe,58000000000000000,0.0,18,0x0e9b56d2233ea2b5883861754435f9c51dbca141,Rare Pepe
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,KEANU,0,0.0,9,0x106552c11272420aad5d7e94f8acab9095a6c952,Keanu Inu
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,METH,0,0.0,18,0x11003e410ca3fcd220765b3d2f343433a0b2bffd,Farming Bad
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,World Of Women,0,0.0,18,0x1220902299fc2807dd6fa4a0900ae34bc11bed5e,World Of Women
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,VOX,0,0.0,18,0x12d102f06da35cc0111eb58017fd2cd28537d0e1,Vox.Finance
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,NEWS,0,0.0,8,0x130da3e198f092fe2a6e6c21893dc77746d7e406,CryptoNewsNet
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,Slap,0,0.0,9,0x14d518a049755ebf7ba5d9b06bb1d3dc97e4d339,Slap
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,MAGGOT,0,0.0,18,0x163c754ef4d9c03fc7fa9cf6dd43bfc760e6ce89,MaggotToken
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,NEWINU,0,0.0,9,0x1997830b5beb723f5089bb8fc38766d419a0444d,New Guinea Singing Dog Inu
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,UNI-V2,0,0.0,18,0x1b1d471e4b371db48f68f162707f4dc691defea6,Uniswap V2
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,LEAD,0,0.0,18,0x1dd80016e3d4ae146ee2ebb484e8edd92dacc4ce,Lead Token
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,FISH,0,0.0,18,0x1ebcb81b02051c914b44a98c0d7ee3bbdba1c465,Starfish
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,UNI,0,0.0,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,DON,0,0.0,18,0x217ddead61a42369a266f1fb754eb5d3ebadc88a,Donkey
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,CLV,0,0.0,6,0x22222c03318440305ac3e8a7820563d6a9fd777f,Clover
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,BAYC,0,0.0,18,0x22e845cbbafda629c0401de5f23e3f73b0cfa68a,BAYC Token
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,BOWL,0,0.0,18,0x242497557f698f0e525228a3f7fd84095eadf0ad,SuperBowl
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,SHI,0,0.0,18,0x243cacb4d5ff6814ad668c3e225246efa886ad5a,Shina Inu
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,IYFI,1005986794739139118,0.0,18,0x251b5c9eff2d9f04dc525f601e13293bfe40e4f5,iYearn Finance
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,UNIUSD,0,0.0,18,0x256845e721c0c46d54e6afbd4fa3b52cb72353ea,UniDollar
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,MOONS,0,0.0,18,0x260e63d91fccc499606bae3fe945c4ed1cf56a56,MoonTools.io
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,SDARK,0,0.0,18,0x26c7d50b9f372e1fa9ca078cc054298f36d68b17,StableDark
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,CELL,0,0.0,18,0x26c8afbbfe1ebaca03c2bb082e69d0476bffe099,Cellframe Token
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,BBC DAO,0,0.0,9,0x270719e21852e0e817c4663cc9f1567441d6eaac,Big Brain Capital DAO
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,Sony,0,0.0,18,0x270f9123a1dd3a2ff458b2b8aa4361c1c977ac61,Sony Metaverse
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,SHIBURAI,0,0.0,9,0x275eb4f541b372eff2244a444395685c32485368,Shiba Samurai
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,FROGE,0,0.0,9,0x29502fe4d233ef0b45c3647101fa1252ce0634bd,froge.finance
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,BARTBONK,316616917634845040490998204366,0.0,18,0x296c6e9182275ca809ef26001b24ecb7bccb62f5,BARTBONK
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,FLOKI,1502304978381356355,0.0,9,0x2de72ada48bdf7bac276256d3f016fe058490c34,FLOKI
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,SAFU CT,0,0.0,9,0x2e1311220248c0e9dca0bc080521f0ba8bfc12ff,SAFU Community Token
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,YFIM,0,0.0,18,0x2e2f3246b6c65ccc4239c9ee556ec143a7e5de2c,yfi.mobi
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,YFDOT,0,0.0,18,0x2e6539edc3b76f1e21b71d214527faba875f70f3,yfdot.finance
0x0653ba2fc838bb305bb434c79a0dea216cfd7018,DEC,0,0.0,18,0x30f271c9e86d2b7d00a6376cd96a1cfbd5f0b9b3,Decentr
